Category,Gender,Age,Year,Division,Population
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2017,east_central,14
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2017,east_central,9
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2017,east_central,8
social_media_[social_media_user],Male,28-24,2017,east_central,15
social_media_[social_media_user],Male,25-34,2017,east_central,22
social_media_[social_media_user],Male,35-44,2017,east_central,27
social_media_[social_media_user],Male,45-54,2017,east_central,14
social_media_[social_media_user],Male,55+,2017,east_central,16
social_media_[social_media_user],Female,28-24,2017,east_central,7
social_media_[social_media_user],Female,25-34,2017,east_central,29
social_media_[social_media_user],Female,35-44,2017,east_central,25
social_media_[social_media_user],Female,45-54,2017,east_central,17
social_media_[social_media_user],Female,55+,2017,east_central,14
