category,gender,age,year,division,population,share
radio,Male,55+,2013,south_west,75,0.7352941176470589
radio,Female,18-24,2013,south_west,71,0.8452380952380952
radio,Female,25-34,2013,south_west,122,0.8187919463087249
radio,Female,35-44,2013,south_west,126,0.875
radio,Female,45-54,2013,south_west,85,0.7589285714285714
radio,Female,55+,2013,south_west,109,0.7517241379310344
magazine,Male,18-24,2013,south_west,50,0.9803921568627451
magazine,Male,25-34,2013,south_west,86,0.9772727272727273
magazine,Male,35-44,2013,south_west,114,0.9344262295081968
magazine,Male,45-54,2013,south_west,93,0.96875
magazine,Male,55+,2013,south_west,99,0.9705882352941176
magazine,Female,18-24,2013,south_west,84,1.0
magazine,Female,25-34,2013,south_west,145,0.9731543624161074
magazine,Female,35-44,2013,south_west,139,0.9652777777777778
magazine,Female,45-54,2013,south_west,108,0.9642857142857143
magazine,Female,55+,2013,south_west,139,0.9586206896551724
movie_goers,Male,18-24,2013,south_west,51,1.0
movie_goers,Male,25-34,2013,south_west,88,1.0
movie_goers,Male,35-44,2013,south_west,122,1.0
movie_goers,Male,45-54,2013,south_west,96,1.0
movie_goers,Male,55+,2013,south_west,102,1.0
movie_goers,Female,18-24,2013,south_west,84,1.0
movie_goers,Female,25-34,2013,south_west,149,1.0
movie_goers,Female,35-44,2013,south_west,144,1.0
movie_goers,Female,45-54,2013,south_west,112,1.0
movie_goers,Female,55+,2013,south_west,145,1.0
supermarket_goer_last_4_weeks,Male,18-24,2013,south_west,51,1.0
supermarket_goer_last_4_weeks,Male,25-34,2013,south_west,85,0.9659090909090909
supermarket_goer_last_4_weeks,Male,35-44,2013,south_west,122,1.0
supermarket_goer_last_4_weeks,Male,45-54,2013,south_west,95,0.9895833333333334
supermarket_goer_last_4_weeks,Male,55+,2013,south_west,100,0.9803921568627451
supermarket_goer_last_4_weeks,Female,18-24,2013,south_west,84,1.0
supermarket_goer_last_4_weeks,Female,25-34,2013,south_west,147,0.9865771812080537
supermarket_goer_last_4_weeks,Female,35-44,2013,south_west,143,0.9930555555555556
supermarket_goer_last_4_weeks,Female,45-54,2013,south_west,111,0.9910714285714286
supermarket_goer_last_4_weeks,Female,55+,2013,south_west,144,0.993103448275862
tablet_owner,Male,18-24,2013,south_west,10,0.19607843137254902
tablet_owner,Male,25-34,2013,south_west,27,0.3068181818181818
tablet_owner,Male,35-44,2013,south_west,50,0.4098360655737705
tablet_owner,Male,45-54,2013,south_west,36,0.375
tablet_owner,Male,55+,2013,south_west,20,0.19607843137254902
tablet_owner,Female,18-24,2013,south_west,19,0.2261904761904762
tablet_owner,Female,25-34,2013,south_west,60,0.40268456375838924
tablet_owner,Female,35-44,2013,south_west,56,0.3888888888888889
tablet_owner,Female,45-54,2013,south_west,32,0.2857142857142857
tablet_owner,Female,55+,2013,south_west,42,0.2896551724137931
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2013,south_west,28,0.5490196078431373
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2013,south_west,44,0.5
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2013,south_west,56,0.45901639344262296
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2013,south_west,41,0.4270833333333333
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2013,south_west,34,0.3333333333333333
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2013,south_west,39,0.4642857142857143
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2013,south_west,64,0.42953020134228187
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2013,south_west,68,0.4722222222222222
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2013,south_west,54,0.48214285714285715
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2013,south_west,59,0.4068965517241379
social_media_[social_media_user],Male,18-24,2013,south_west,48,0.9411764705882353
social_media_[social_media_user],Male,25-34,2013,south_west,76,0.8636363636363636
social_media_[social_media_user],Male,35-44,2013,south_west,106,0.8688524590163934
social_media_[social_media_user],Male,45-54,2013,south_west,64,0.6666666666666666
social_media_[social_media_user],Male,55+,2013,south_west,64,0.6274509803921569
social_media_[social_media_user],Female,18-24,2013,south_west,81,0.9642857142857143
social_media_[social_media_user],Female,25-34,2013,south_west,136,0.912751677852349
social_media_[social_media_user],Female,35-44,2013,south_west,131,0.9097222222222222
social_media_[social_media_user],Female,45-54,2013,south_west,97,0.8660714285714286
social_media_[social_media_user],Female,55+,2013,south_west,101,0.696551724137931
totals,Male,18-24,2014,south_west,93,1.0
totals,Male,25-34,2014,south_west,135,1.0
totals,Male,35-44,2014,south_west,155,1.0
totals,Male,45-54,2014,south_west,125,1.0
totals,Male,55+,2014,south_west,184,1.0
totals,Female,18-24,2014,south_west,111,1.0
totals,Female,25-34,2014,south_west,193,1.0
totals,Female,35-44,2014,south_west,202,1.0
totals,Female,45-54,2014,south_west,170,1.0
totals,Female,55+,2014,south_west,340,1.0
video_game,Male,18-24,2014,south_west,75,0.8064516129032258
video_game,Male,25-34,2014,south_west,90,0.6666666666666666
video_game,Male,35-44,2014,south_west,85,0.5483870967741935
video_game,Male,45-54,2014,south_west,41,0.328
video_game,Male,55+,2014,south_west,32,0.17391304347826086
video_game,Female,18-24,2014,south_west,59,0.5315315315315315
video_game,Female,25-34,2014,south_west,95,0.49222797927461137
video_game,Female,35-44,2014,south_west,84,0.4158415841584158
video_game,Female,45-54,2014,south_west,42,0.24705882352941178
video_game,Female,55+,2014,south_west,64,0.18823529411764706
digital_music,Male,18-24,2014,south_west,93,1.0
digital_music,Male,25-34,2014,south_west,135,1.0
digital_music,Male,35-44,2014,south_west,155,1.0
digital_music,Male,45-54,2014,south_west,125,1.0
digital_music,Male,55+,2014,south_west,184,1.0
digital_music,Female,18-24,2014,south_west,111,1.0
digital_music,Female,25-34,2014,south_west,193,1.0
digital_music,Female,35-44,2014,south_west,202,1.0
digital_music,Female,45-54,2014,south_west,170,1.0
digital_music,Female,55+,2014,south_west,340,1.0
tv,Male,18-24,2014,south_west,66,0.7096774193548387
tv,Male,25-34,2014,south_west,110,0.8148148148148148
tv,Male,35-44,2014,south_west,134,0.864516129032258
tv,Male,45-54,2014,south_west,113,0.904
tv,Male,55+,2014,south_west,177,0.9619565217391305
tv,Female,18-24,2014,south_west,83,0.7477477477477478
tv,Female,25-34,2014,south_west,162,0.8393782383419689
tv,Female,35-44,2014,south_west,185,0.9158415841584159
tv,Female,45-54,2014,south_west,159,0.9352941176470588
tv,Female,55+,2014,south_west,327,0.961764705882353
radio,Male,18-24,2014,south_west,60,0.6451612903225806
radio,Male,25-34,2014,south_west,102,0.7555555555555555
radio,Male,35-44,2014,south_west,112,0.7225806451612903
radio,Male,45-54,2014,south_west,103,0.824
radio,Male,55+,2014,south_west,134,0.7282608695652174
radio,Female,18-24,2014,south_west,83,0.7477477477477478
radio,Female,25-34,2014,south_west,166,0.8601036269430051
radio,Female,35-44,2014,south_west,168,0.8316831683168316
radio,Female,45-54,2014,south_west,143,0.8411764705882353
radio,Female,55+,2014,south_west,247,0.7264705882352941
magazine,Male,18-24,2014,south_west,59,0.6344086021505376
magazine,Male,25-34,2014,south_west,88,0.6518518518518519
magazine,Male,35-44,2014,south_west,116,0.7483870967741936
magazine,Male,45-54,2014,south_west,103,0.824
magazine,Male,55+,2014,south_west,171,0.9293478260869565
magazine,Female,18-24,2014,south_west,88,0.7927927927927928
magazine,Female,25-34,2014,south_west,164,0.8497409326424871
magazine,Female,35-44,2014,south_west,174,0.8613861386138614
magazine,Female,45-54,2014,south_west,152,0.8941176470588236
magazine,Female,55+,2014,south_west,307,0.9029411764705882
movie_goers,Male,18-24,2014,south_west,93,1.0
movie_goers,Male,25-34,2014,south_west,135,1.0
movie_goers,Male,35-44,2014,south_west,155,1.0
movie_goers,Male,45-54,2014,south_west,125,1.0
movie_goers,Male,55+,2014,south_west,184,1.0
movie_goers,Female,18-24,2014,south_west,111,1.0
movie_goers,Female,25-34,2014,south_west,193,1.0
movie_goers,Female,35-44,2014,south_west,202,1.0
movie_goers,Female,45-54,2014,south_west,170,1.0
movie_goers,Female,55+,2014,south_west,340,1.0
supermarket_goer_last_4_weeks,Male,18-24,2014,south_west,92,0.989247311827957
supermarket_goer_last_4_weeks,Male,25-34,2014,south_west,130,0.9629629629629629
supermarket_goer_last_4_weeks,Male,35-44,2014,south_west,152,0.9806451612903225
supermarket_goer_last_4_weeks,Male,45-54,2014,south_west,122,0.976
supermarket_goer_last_4_weeks,Male,55+,2014,south_west,184,1.0
supermarket_goer_last_4_weeks,Female,18-24,2014,south_west,109,0.9819819819819819
supermarket_goer_last_4_weeks,Female,25-34,2014,south_west,191,0.9896373056994818
supermarket_goer_last_4_weeks,Female,35-44,2014,south_west,197,0.9752475247524752
supermarket_goer_last_4_weeks,Female,45-54,2014,south_west,169,0.9941176470588236
supermarket_goer_last_4_weeks,Female,55+,2014,south_west,337,0.9911764705882353
tablet_owner,Male,18-24,2014,south_west,31,0.3333333333333333
tablet_owner,Male,25-34,2014,south_west,57,0.4222222222222222
tablet_owner,Male,35-44,2014,south_west,80,0.5161290322580645
tablet_owner,Male,45-54,2014,south_west,49,0.392
tablet_owner,Male,55+,2014,south_west,59,0.32065217391304346
tablet_owner,Female,18-24,2014,south_west,42,0.3783783783783784
tablet_owner,Female,25-34,2014,south_west,94,0.48704663212435234
tablet_owner,Female,35-44,2014,south_west,98,0.48514851485148514
tablet_owner,Female,45-54,2014,south_west,86,0.5058823529411764
tablet_owner,Female,55+,2014,south_west,99,0.2911764705882353
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2014,south_west,39,0.41935483870967744
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2014,south_west,60,0.4444444444444444
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2014,south_west,64,0.4129032258064516
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2014,south_west,52,0.416
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2014,south_west,89,0.483695652173913
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2014,south_west,56,0.5045045045045045
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2014,south_west,106,0.5492227979274611
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2014,south_west,102,0.504950495049505
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2014,south_west,97,0.5705882352941176
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2014,south_west,148,0.43529411764705883
social_media_[social_media_user],Male,18-24,2014,south_west,90,0.967741935483871
social_media_[social_media_user],Male,25-34,2014,south_west,125,0.9259259259259259
social_media_[social_media_user],Male,35-44,2014,south_west,132,0.8516129032258064
social_media_[social_media_user],Male,45-54,2014,south_west,95,0.76
social_media_[social_media_user],Male,55+,2014,south_west,119,0.6467391304347826
social_media_[social_media_user],Female,18-24,2014,south_west,110,0.990990990990991
social_media_[social_media_user],Female,25-34,2014,south_west,187,0.9689119170984456
social_media_[social_media_user],Female,35-44,2014,south_west,183,0.905940594059406
social_media_[social_media_user],Female,45-54,2014,south_west,153,0.9
social_media_[social_media_user],Female,55+,2014,south_west,222,0.6529411764705882
totals,Male,18-24,2015,south_west,45,1.0
totals,Male,25-34,2015,south_west,97,1.0
totals,Male,35-44,2015,south_west,90,1.0
totals,Male,45-54,2015,south_west,84,1.0
totals,Male,55+,2015,south_west,130,1.0
totals,Female,18-24,2015,south_west,100,1.0
totals,Female,25-34,2015,south_west,154,1.0
totals,Female,35-44,2015,south_west,142,1.0
totals,Female,45-54,2015,south_west,116,1.0
totals,Female,55+,2015,south_west,158,1.0
video_game,Male,18-24,2015,south_west,33,0.7333333333333333
video_game,Male,25-34,2015,south_west,59,0.6082474226804123
video_game,Male,35-44,2015,south_west,53,0.5888888888888889
video_game,Male,45-54,2015,south_west,30,0.35714285714285715
video_game,Male,55+,2015,south_west,23,0.17692307692307693
video_game,Female,18-24,2015,south_west,45,0.45
video_game,Female,25-34,2015,south_west,61,0.3961038961038961
video_game,Female,35-44,2015,south_west,58,0.4084507042253521
video_game,Female,45-54,2015,south_west,27,0.23275862068965517
video_game,Female,55+,2015,south_west,17,0.10759493670886076
streaming_video,Male,18-24,2015,south_west,33,0.7333333333333333
streaming_video,Male,25-34,2015,south_west,81,0.8350515463917526
streaming_video,Male,35-44,2015,south_west,71,0.7888888888888889
streaming_video,Male,45-54,2015,south_west,64,0.7619047619047619
streaming_video,Male,55+,2015,south_west,89,0.6846153846153846
streaming_video,Female,18-24,2015,south_west,89,0.89
streaming_video,Female,25-34,2015,south_west,116,0.7532467532467533
streaming_video,Female,35-44,2015,south_west,103,0.7253521126760564
streaming_video,Female,45-54,2015,south_west,86,0.7413793103448276
streaming_video,Female,55+,2015,south_west,113,0.7151898734177216
tv,Male,18-24,2015,south_west,34,0.7555555555555555
tv,Male,25-34,2015,south_west,75,0.7731958762886598
tv,Male,35-44,2015,south_west,71,0.7888888888888889
tv,Male,45-54,2015,south_west,75,0.8928571428571429
tv,Male,55+,2015,south_west,121,0.9307692307692308
tv,Female,18-24,2015,south_west,85,0.85
tv,Female,25-34,2015,south_west,130,0.8441558441558441
tv,Female,35-44,2015,south_west,123,0.8661971830985915
tv,Female,45-54,2015,south_west,107,0.9224137931034483
tv,Female,55+,2015,south_west,148,0.9367088607594937
magazine,Male,18-24,2015,south_west,25,0.5555555555555556
magazine,Male,25-34,2015,south_west,68,0.7010309278350515
magazine,Male,35-44,2015,south_west,61,0.6777777777777778
magazine,Male,45-54,2015,south_west,66,0.7857142857142857
magazine,Male,55+,2015,south_west,110,0.8461538461538461
magazine,Female,18-24,2015,south_west,76,0.76
magazine,Female,25-34,2015,south_west,112,0.7272727272727273
magazine,Female,35-44,2015,south_west,117,0.823943661971831
magazine,Female,45-54,2015,south_west,98,0.8448275862068966
magazine,Female,55+,2015,south_west,147,0.930379746835443
movie_goers,Male,18-24,2015,south_west,45,1.0
movie_goers,Male,25-34,2015,south_west,97,1.0
movie_goers,Male,35-44,2015,south_west,90,1.0
movie_goers,Male,45-54,2015,south_west,84,1.0
movie_goers,Male,55+,2015,south_west,130,1.0
movie_goers,Female,18-24,2015,south_west,100,1.0
movie_goers,Female,25-34,2015,south_west,154,1.0
movie_goers,Female,35-44,2015,south_west,142,1.0
movie_goers,Female,45-54,2015,south_west,116,1.0
movie_goers,Female,55+,2015,south_west,158,1.0
supermarket_goer_last_4_weeks,Male,18-24,2015,south_west,44,0.9777777777777777
supermarket_goer_last_4_weeks,Male,25-34,2015,south_west,97,1.0
supermarket_goer_last_4_weeks,Male,35-44,2015,south_west,90,1.0
supermarket_goer_last_4_weeks,Male,45-54,2015,south_west,84,1.0
supermarket_goer_last_4_weeks,Male,55+,2015,south_west,130,1.0
supermarket_goer_last_4_weeks,Female,18-24,2015,south_west,96,0.96
supermarket_goer_last_4_weeks,Female,25-34,2015,south_west,152,0.987012987012987
supermarket_goer_last_4_weeks,Female,35-44,2015,south_west,142,1.0
supermarket_goer_last_4_weeks,Female,45-54,2015,south_west,115,0.9913793103448276
supermarket_goer_last_4_weeks,Female,55+,2015,south_west,156,0.9873417721518988
tablet_owner,Male,18-24,2015,south_west,9,0.2
tablet_owner,Male,25-34,2015,south_west,37,0.38144329896907214
tablet_owner,Male,35-44,2015,south_west,50,0.5555555555555556
tablet_owner,Male,45-54,2015,south_west,40,0.47619047619047616
tablet_owner,Male,55+,2015,south_west,42,0.3230769230769231
tablet_owner,Female,18-24,2015,south_west,39,0.39
tablet_owner,Female,25-34,2015,south_west,84,0.5454545454545454
tablet_owner,Female,35-44,2015,south_west,77,0.5422535211267606
tablet_owner,Female,45-54,2015,south_west,59,0.5086206896551724
tablet_owner,Female,55+,2015,south_west,64,0.4050632911392405
all_live_theater/concerts/dance-attended_last_12_months,Male,18-24,2015,south_west,34,0.7555555555555555
all_live_theater/concerts/dance-attended_last_12_months,Male,25-34,2015,south_west,67,0.6907216494845361
all_live_theater/concerts/dance-attended_last_12_months,Male,35-44,2015,south_west,62,0.6888888888888889
all_live_theater/concerts/dance-attended_last_12_months,Male,45-54,2015,south_west,53,0.6309523809523809
all_live_theater/concerts/dance-attended_last_12_months,Male,55+,2015,south_west,95,0.7307692307692307
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2015,south_west,66,0.66
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2015,south_west,116,0.7532467532467533
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2015,south_west,101,0.7112676056338029
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2015,south_west,88,0.7586206896551724
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2015,south_west,96,0.6075949367088608
social_media_[social_media_user],Male,18-24,2015,south_west,42,0.9333333333333333
social_media_[social_media_user],Male,25-34,2015,south_west,89,0.9175257731958762
social_media_[social_media_user],Male,35-44,2015,south_west,84,0.9333333333333333
social_media_[social_media_user],Male,45-54,2015,south_west,71,0.8452380952380952
social_media_[social_media_user],Male,55+,2015,south_west,72,0.5538461538461539
social_media_[social_media_user],Female,18-24,2015,south_west,100,1.0
social_media_[social_media_user],Female,25-34,2015,south_west,145,0.9415584415584416
social_media_[social_media_user],Female,35-44,2015,south_west,136,0.9577464788732394
social_media_[social_media_user],Female,45-54,2015,south_west,105,0.9051724137931034
