category,gender,age,year,division,population
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2017,south_east,17
social_media_[social_media_user],Male,18-24,2017,south_east,23
social_media_[social_media_user],Male,25-34,2017,south_east,40
social_media_[social_media_user],Male,35-44,2017,south_east,30
social_media_[social_media_user],Male,45-54,2017,south_east,27
social_media_[social_media_user],Male,55+,2017,south_east,16
social_media_[social_media_user],Female,18-24,2017,south_east,16
social_media_[social_media_user],Female,25-34,2017,south_east,36
social_media_[social_media_user],Female,35-44,2017,south_east,37
social_media_[social_media_user],Female,45-54,2017,south_east,29
social_media_[social_media_user],Female,55+,2017,south_east,29
