category,gender,age,year,division,population
all_live_theater/concerts/dance-attended_last_12_months,Female,18-24,2016,west_central,49
all_live_theater/concerts/dance-attended_last_12_months,Female,25-34,2016,west_central,64
all_live_theater/concerts/dance-attended_last_12_months,Female,35-44,2016,west_central,42
all_live_theater/concerts/dance-attended_last_12_months,Female,45-54,2016,west_central,54
all_live_theater/concerts/dance-attended_last_12_months,Female,55+,2016,west_central,74
social_media_[social_media_user],Male,18-24,2016,west_central,47
social_media_[social_media_user],Male,25-34,2016,west_central,48
social_media_[social_media_user],Male,35-44,2016,west_central,56
social_media_[social_media_user],Male,45-54,2016,west_central,66
social_media_[social_media_user],Male,55+,2016,west_central,73
social_media_[social_media_user],Female,18-24,2016,west_central,67
social_media_[social_media_user],Female,25-34,2016,west_central,95
social_media_[social_media_user],Female,35-44,2016,west_central,87
social_media_[social_media_user],Female,45-54,2016,west_central,95
social_media_[social_media_user],Female,55+,2016,west_central,115
totals,Male,18-24,2017,west_central,17
totals,Male,25-34,2017,west_central,37
totals,Male,35-44,2017,west_central,26
totals,Male,45-54,2017,west_central,28
totals,Male,55+,2017,west_central,20
totals,Female,18-24,2017,west_central,13
totals,Female,25-34,2017,west_central,24
totals,Female,35-44,2017,west_central,38
totals,Female,45-54,2017,west_central,26
totals,Female,55+,2017,west_central,25
video_game,Male,18-24,2017,west_central,17
video_game,Male,25-34,2017,west_central,37
video_game,Male,35-44,2017,west_central,26
video_game,Male,45-54,2017,west_central,21
video_game,Male,55+,2017,west_central,20
video_game,Female,18-24,2017,west_central,13
video_game,Female,25-34,2017,west_central,23
video_game,Female,35-44,2017,west_central,36
video_game,Female,45-54,2017,west_central,20
video_game,Female,55+,2017,west_central,18
streaming_video,Male,18-24,2017,west_central,15
streaming_video,Male,25-34,2017,west_central,32
streaming_video,Male,35-44,2017,west_central,24
streaming_video,Male,45-54,2017,west_central,22
streaming_video,Male,55+,2017,west_central,15
streaming_video,Female,18-24,2017,west_central,12
streaming_video,Female,25-34,2017,west_central,23
streaming_video,Female,35-44,2017,west_central,31
streaming_video,Female,45-54,2017,west_central,20
streaming_video,Female,55+,2017,west_central,17
digital_music,Male,18-24,2017,west_central,17
