category,gender,age,year,division,population,Latitude,Longitude
Digital Music Users,Male,18-34,2016,South,64,35.918663744444444,-79.6929642111111
Digital Music Users,Male,18-34,2016,South,120,35.918663744444444,-79.6929642111111
Digital Music Users,Male,35-54,2016,South,141,35.918663744444444,-79.6929642111111
Digital Music Users,Male,35-54,2016,South,187,35.918663744444444,-79.6929642111111
Digital Music Users,Male,55+,2016,South,267,35.918663744444444,-79.6929642111111
Digital Music Users,Female,18-34,2016,South,120,35.918663744444444,-79.6929642111111
Digital Music Users,Female,18-34,2016,South,191,35.918663744444444,-79.6929642111111
Digital Music Users,Female,35-54,2016,South,199,35.918663744444444,-79.6929642111111
Digital Music Users,Female,35-54,2016,South,253,35.918663744444444,-79.6929642111111
Digital Music Users,Female,55+,2016,South,362,35.918663744444444,-79.6929642111111
Cable TV Watchers,Male,18-34,2016,South,41,35.918663744444444,-79.6929642111111
Cable TV Watchers,Male,18-34,2016,South,93,35.918663744444444,-79.6929642111111
Cable TV Watchers,Male,35-54,2016,South,114,35.918663744444444,-79.6929642111111
Cable TV Watchers,Male,35-54,2016,South,165,35.918663744444444,-79.6929642111111
Cable TV Watchers,Male,55+,2016,South,248,35.918663744444444,-79.6929642111111
Cable TV Watchers,Female,18-34,2016,South,92,35.918663744444444,-79.6929642111111
Cable TV Watchers,Female,18-34,2016,South,160,35.918663744444444,-79.6929642111111
Cable TV Watchers,Female,35-54,2016,South,180,35.918663744444444,-79.6929642111111
Cable TV Watchers,Female,35-54,2016,South,227,35.918663744444444,-79.6929642111111
Cable TV Watchers,Female,55+,2016,South,341,35.918663744444444,-79.6929642111111
Radio Listeners,Male,18-34,2016,South,42,35.918663744444444,-79.6929642111111
Radio Listeners,Male,18-34,2016,South,83,35.918663744444444,-79.6929642111111
Radio Listeners,Male,35-54,2016,South,108,35.918663744444444,-79.6929642111111
Radio Listeners,Male,35-54,2016,South,149,35.918663744444444,-79.6929642111111
Radio Listeners,Male,55+,2016,South,186,35.918663744444444,-79.6929642111111
Radio Listeners,Female,18-34,2016,South,85,35.918663744444444,-79.6929642111111
Radio Listeners,Female,18-34,2016,South,153,35.918663744444444,-79.6929642111111
Radio Listeners,Female,35-54,2016,South,160,35.918663744444444,-79.6929642111111
Radio Listeners,Female,35-54,2016,South,198,35.918663744444444,-79.6929642111111
Radio Listeners,Female,55+,2016,South,247,35.918663744444444,-79.6929642111111
Magazine Readers,Male,18-34,2016,South,45,35.918663744444444,-79.6929642111111
Magazine Readers,Male,18-34,2016,South,83,35.918663744444444,-79.6929642111111
Magazine Readers,Male,35-54,2016,South,87,35.918663744444444,-79.6929642111111
Magazine Readers,Male,35-54,2016,South,145,35.918663744444444,-79.6929642111111
Magazine Readers,Male,55+,2016,South,233,35.918663744444444,-79.6929642111111
Magazine Readers,Female,18-34,2016,South,88,35.918663744444444,-79.6929642111111
Magazine Readers,Female,18-34,2016,South,154,35.918663744444444,-79.6929642111111
Magazine Readers,Female,35-54,2016,South,165,35.918663744444444,-79.6929642111111
Magazine Readers,Female,35-54,2016,South,211,35.918663744444444,-79.6929642111111
Magazine Readers,Female,55+,2016,South,322,35.918663744444444,-79.6929642111111
Movie Goers,Male,18-34,2016,South,64,35.918663744444444,-79.6929642111111
Movie Goers,Male,18-34,2016,South,120,35.918663744444444,-79.6929642111111
Movie Goers,Male,35-54,2016,South,141,35.918663744444444,-79.6929642111111
Movie Goers,Male,35-54,2016,South,187,35.918663744444444,-79.6929642111111
Movie Goers,Male,55+,2016,South,267,35.918663744444444,-79.6929642111111
Movie Goers,Female,18-34,2016,South,120,35.918663744444444,-79.6929642111111
Movie Goers,Female,18-34,2016,South,191,35.918663744444444,-79.6929642111111
Movie Goers,Female,35-54,2016,South,199,35.918663744444444,-79.6929642111111
Movie Goers,Female,35-54,2016,South,253,35.918663744444444,-79.6929642111111
Movie Goers,Female,55+,2016,South,362,35.918663744444444,-79.6929642111111
Supermarket Shopper,Male,18-34,2016,South,63,35.918663744444444,-79.6929642111111
Supermarket Shopper,Male,18-34,2016,South,120,35.918663744444444,-79.6929642111111
Supermarket Shopper,Male,35-54,2016,South,140,35.918663744444444,-79.6929642111111
Supermarket Shopper,Male,35-54,2016,South,185,35.918663744444444,-79.6929642111111
Supermarket Shopper,Male,55+,2016,South,266,35.918663744444444,-79.6929642111111
Supermarket Shopper,Female,18-34,2016,South,117,35.918663744444444,-79.6929642111111
Supermarket Shopper,Female,18-34,2016,South,191,35.918663744444444,-79.6929642111111
Supermarket Shopper,Female,35-54,2016,South,198,35.918663744444444,-79.6929642111111
Supermarket Shopper,Female,35-54,2016,South,250,35.918663744444444,-79.6929642111111
Supermarket Shopper,Female,55+,2016,South,357,35.918663744444444,-79.6929642111111
Tablet Owners,Male,18-34,2016,South,19,35.918663744444444,-79.6929642111111
Tablet Owners,Male,18-34,2016,South,50,35.918663744444444,-79.6929642111111
Tablet Owners,Male,35-54,2016,South,76,35.918663744444444,-79.6929642111111
Tablet Owners,Male,35-54,2016,South,97,35.918663744444444,-79.6929642111111
Tablet Owners,Male,55+,2016,South,95,35.918663744444444,-79.6929642111111
Tablet Owners,Female,18-34,2016,South,53,35.918663744444444,-79.6929642111111
Tablet Owners,Female,18-34,2016,South,112,35.918663744444444,-79.6929642111111
Tablet Owners,Female,35-54,2016,South,117,35.918663744444444,-79.6929642111111
Tablet Owners,Female,35-54,2016,South,150,35.918663744444444,-79.6929642111111
Tablet Owners,Female,55+,2016,South,171,35.918663744444444,-79.6929642111111
Live Events Goers,Male,18-34,2016,South,26,35.918663744444444,-79.6929642111111
Live Events Goers,Male,18-34,2016,South,57,35.918663744444444,-79.6929642111111
Live Events Goers,Male,35-54,2016,South,66,35.918663744444444,-79.6929642111111
Live Events Goers,Male,35-54,2016,South,89,35.918663744444444,-79.6929642111111
Live Events Goers,Male,55+,2016,South,121,35.918663744444444,-79.6929642111111
Live Events Goers,Female,18-34,2016,South,64,35.918663744444444,-79.6929642111111
Live Events Goers,Female,18-34,2016,South,112,35.918663744444444,-79.6929642111111
Live Events Goers,Female,35-54,2016,South,96,35.918663744444444,-79.6929642111111
Live Events Goers,Female,35-54,2016,South,141,35.918663744444444,-79.6929642111111
Live Events Goers,Female,55+,2016,South,171,35.918663744444444,-79.6929642111111
Social Media Users,Male,18-34,2016,South,58,35.918663744444444,-79.6929642111111
Social Media Users,Male,18-34,2016,South,112,35.918663744444444,-79.6929642111111
Social Media Users,Male,35-54,2016,South,131,35.918663744444444,-79.6929642111111
Social Media Users,Male,35-54,2016,South,155,35.918663744444444,-79.6929642111111
Social Media Users,Male,55+,2016,South,190,35.918663744444444,-79.6929642111111
Social Media Users,Female,18-34,2016,South,118,35.918663744444444,-79.6929642111111
Social Media Users,Female,18-34,2016,South,188,35.918663744444444,-79.6929642111111
Social Media Users,Female,35-54,2016,South,196,35.918663744444444,-79.6929642111111
Social Media Users,Female,35-54,2016,South,232,35.918663744444444,-79.6929642111111
Social Media Users,Female,55+,2016,South,282,35.918663744444444,-79.6929642111111
Video Game Players,Male,18-34,2013,South East,23,34.709732974999994,-87.076198725
Video Game Players,Male,18-34,2013,South East,58,34.709732974999994,-87.076198725
Video Game Players,Male,35-54,2013,South East,50,34.709732974999994,-87.076198725
Video Game Players,Male,35-54,2013,South East,23,34.709732974999994,-87.076198725
Video Game Players,Male,55+,2013,South East,29,34.709732974999994,-87.076198725
Video Game Players,Female,18-34,2013,South East,31,34.709732974999994,-87.076198725
Video Game Players,Female,18-34,2013,South East,42,34.709732974999994,-87.076198725
Video Game Players,Female,35-54,2013,South East,59,34.709732974999994,-87.076198725
Video Game Players,Female,35-54,2013,South East,35,34.709732974999994,-87.076198725
Video Game Players,Female,55+,2013,South East,24,34.709732974999994,-87.076198725
Cable TV Watchers,Male,18-34,2013,South East,20,34.709732974999994,-87.076198725
Cable TV Watchers,Male,18-34,2013,South East,61,34.709732974999994,-87.076198725
Cable TV Watchers,Male,35-54,2013,South East,68,34.709732974999994,-87.076198725
Cable TV Watchers,Male,35-54,2013,South East,68,34.709732974999994,-87.076198725
Cable TV Watchers,Male,55+,2013,South East,140,34.709732974999994,-87.076198725
Cable TV Watchers,Female,18-34,2013,South East,33,34.709732974999994,-87.076198725
Cable TV Watchers,Female,18-34,2013,South East,77,34.709732974999994,-87.076198725
Cable TV Watchers,Female,35-54,2013,South East,104,34.709732974999994,-87.076198725
Cable TV Watchers,Female,35-54,2013,South East,122,34.709732974999994,-87.076198725
Cable TV Watchers,Female,55+,2013,South East,127,34.709732974999994,-87.076198725
Radio Listeners,Male,18-34,2013,South East,19,34.709732974999994,-87.076198725
Radio Listeners,Male,18-34,2013,South East,51,34.709732974999994,-87.076198725
Radio Listeners,Male,35-54,2013,South East,58,34.709732974999994,-87.076198725
Radio Listeners,Male,35-54,2013,South East,58,34.709732974999994,-87.076198725
Radio Listeners,Male,55+,2013,South East,96,34.709732974999994,-87.076198725
Radio Listeners,Female,18-34,2013,South East,33,34.709732974999994,-87.076198725
Radio Listeners,Female,18-34,2013,South East,70,34.709732974999994,-87.076198725
Radio Listeners,Female,35-54,2013,South East,93,34.709732974999994,-87.076198725
Radio Listeners,Female,35-54,2013,South East,102,34.709732974999994,-87.076198725
Radio Listeners,Female,55+,2013,South East,105,34.709732974999994,-87.076198725
Magazine Readers,Male,18-34,2013,South East,26,34.709732974999994,-87.076198725
Magazine Readers,Male,18-34,2013,South East,72,34.709732974999994,-87.076198725
Magazine Readers,Male,35-54,2013,South East,73,34.709732974999994,-87.076198725
Magazine Readers,Male,35-54,2013,South East,67,34.709732974999994,-87.076198725
Magazine Readers,Male,55+,2013,South East,137,34.709732974999994,-87.076198725
Magazine Readers,Female,18-34,2013,South East,47,34.709732974999994,-87.076198725
Magazine Readers,Female,18-34,2013,South East,85,34.709732974999994,-87.076198725
Magazine Readers,Female,35-54,2013,South East,114,34.709732974999994,-87.076198725
Magazine Readers,Female,35-54,2013,South East,121,34.709732974999994,-87.076198725
Magazine Readers,Female,55+,2013,South East,138,34.709732974999994,-87.076198725
Movie Goers,Male,18-34,2013,South East,27,34.709732974999994,-87.076198725
Movie Goers,Male,18-34,2013,South East,72,34.709732974999994,-87.076198725
Movie Goers,Male,35-54,2013,South East,76,34.709732974999994,-87.076198725
Movie Goers,Male,35-54,2013,South East,74,34.709732974999994,-87.076198725
Movie Goers,Male,55+,2013,South East,145,34.709732974999994,-87.076198725
Movie Goers,Female,18-34,2013,South East,50,34.709732974999994,-87.076198725
Movie Goers,Female,18-34,2013,South East,91,34.709732974999994,-87.076198725
Movie Goers,Female,35-54,2013,South East,115,34.709732974999994,-87.076198725
Movie Goers,Female,35-54,2013,South East,130,34.709732974999994,-87.076198725
Movie Goers,Female,55+,2013,South East,140,34.709732974999994,-87.076198725
Supermarket Shopper,Male,18-34,2013,South East,26,34.709732974999994,-87.076198725
Supermarket Shopper,Male,18-34,2013,South East,72,34.709732974999994,-87.076198725
Supermarket Shopper,Male,35-54,2013,South East,74,34.709732974999994,-87.076198725
Supermarket Shopper,Male,35-54,2013,South East,74,34.709732974999994,-87.076198725
Supermarket Shopper,Male,55+,2013,South East,144,34.709732974999994,-87.076198725
Supermarket Shopper,Female,18-34,2013,South East,49,34.709732974999994,-87.076198725
Supermarket Shopper,Female,18-34,2013,South East,91,34.709732974999994,-87.076198725
Supermarket Shopper,Female,35-54,2013,South East,114,34.709732974999994,-87.076198725
Supermarket Shopper,Female,35-54,2013,South East,130,34.709732974999994,-87.076198725
Supermarket Shopper,Female,55+,2013,South East,139,34.709732974999994,-87.076198725
Tablet Owners,Male,18-34,2013,South East,9,34.709732974999994,-87.076198725
Tablet Owners,Male,18-34,2013,South East,21,34.709732974999994,-87.076198725
Tablet Owners,Male,35-54,2013,South East,32,34.709732974999994,-87.076198725
Tablet Owners,Male,35-54,2013,South East,28,34.709732974999994,-87.076198725
Tablet Owners,Male,55+,2013,South East,41,34.709732974999994,-87.076198725
Tablet Owners,Female,18-34,2013,South East,19,34.709732974999994,-87.076198725
Tablet Owners,Female,18-34,2013,South East,34,34.709732974999994,-87.076198725
Tablet Owners,Female,35-54,2013,South East,50,34.709732974999994,-87.076198725
Tablet Owners,Female,35-54,2013,South East,51,34.709732974999994,-87.076198725
Tablet Owners,Female,55+,2013,South East,48,34.709732974999994,-87.076198725
Live Events Goers,Male,18-34,2013,South East,15,34.709732974999994,-87.076198725
Live Events Goers,Male,18-34,2013,South East,34,34.709732974999994,-87.076198725
Live Events Goers,Male,35-54,2013,South East,42,34.709732974999994,-87.076198725
Live Events Goers,Male,35-54,2013,South East,32,34.709732974999994,-87.076198725
Live Events Goers,Male,55+,2013,South East,67,34.709732974999994,-87.076198725
Live Events Goers,Female,18-34,2013,South East,31,34.709732974999994,-87.076198725
Live Events Goers,Female,18-34,2013,South East,46,34.709732974999994,-87.076198725
Live Events Goers,Female,35-54,2013,South East,67,34.709732974999994,-87.076198725
Live Events Goers,Female,35-54,2013,South East,70,34.709732974999994,-87.076198725
Live Events Goers,Female,55+,2013,South East,62,34.709732974999994,-87.076198725
Social Media Users,Male,18-34,2013,South East,26,34.709732974999994,-87.076198725
Social Media Users,Male,18-34,2013,South East,68,34.709732974999994,-87.076198725
Social Media Users,Male,35-54,2013,South East,67,34.709732974999994,-87.076198725
Social Media Users,Male,35-54,2013,South East,63,34.709732974999994,-87.076198725
Social Media Users,Male,55+,2013,South East,101,34.709732974999994,-87.076198725
Social Media Users,Female,18-34,2013,South East,48,34.709732974999994,-87.076198725
Social Media Users,Female,18-34,2013,South East,91,34.709732974999994,-87.076198725
Social Media Users,Female,35-54,2013,South East,102,34.709732974999994,-87.076198725
Social Media Users,Female,35-54,2013,South East,112,34.709732974999994,-87.076198725
Social Media Users,Female,55+,2013,South East,102,34.709732974999994,-87.076198725
Video Game Players,Male,18-34,2014,South East,30,34.709732974999994,-87.076198725
Video Game Players,Male,18-34,2014,South East,41,34.709732974999994,-87.076198725
Video Game Players,Male,35-54,2014,South East,39,34.709732974999994,-87.076198725
Video Game Players,Male,35-54,2014,South East,28,34.709732974999994,-87.076198725
Video Game Players,Male,55+,2014,South East,32,34.709732974999994,-87.076198725
Video Game Players,Female,18-34,2014,South East,33,34.709732974999994,-87.076198725
Video Game Players,Female,18-34,2014,South East,47,34.709732974999994,-87.076198725
Video Game Players,Female,35-54,2014,South East,49,34.709732974999994,-87.076198725
Video Game Players,Female,35-54,2014,South East,44,34.709732974999994,-87.076198725
Video Game Players,Female,55+,2014,South East,33,34.709732974999994,-87.076198725
Digital Music Users,Male,18-34,2014,South East,34,34.709732974999994,-87.076198725
Digital Music Users,Male,18-34,2014,South East,64,34.709732974999994,-87.076198725
Digital Music Users,Male,35-54,2014,South East,71,34.709732974999994,-87.076198725
